canonical_duty_id,sentence_text,sentence_text_norm
33a235de21660c0c4cf49079ba19f3ec76a1ae86,Purchases office supplies.,purchases office supplies
d62c7b2737f92e3e5329fe5557c85ad95b5262e0,Performs DAO administrative duties.,performs dao administrative duties
aaa84158c37c32328f559333fcea75538d40e74a,"Maintains correspondence files, forms, Standard Operating Procedures, and publication accounts.",maintains correspondence files  forms  standard operating procedures  and publication accounts
d65b4c8bfb080616f6dfa14f15385076ec5f9447,"Prepares, types, edits, and dispatches office correspondence.",prepares  types  edits  and dispatches office correspondence
b31ff285494977f4a00753d672805a9bebc03dcc,"Conducts personnel and financial actions for assigned military and civilian personnel, to include coordinating with embassy officials and representatives of various US military services.",conducts personnel and financial actions for assigned military and civilian personnel  to include coordinating with embassy officials and representatives of various us military services
ae2cdec4d1c2f9ff462276a9ba7b264fd73ecf74,Administers Service Fitness programs IAW service guidelines.,administers service fitness programs iaw service guidelines
ed8fa6ad46f76300fc46018850971a017710d23f,Performs duties as Non-DoDs school liaison and Tricare representative for DoD personnel assigned to the DAO and other embassy offices per location,performs duties as non dods school liaison and tricare representative for dod personnel assigned to the dao and other embassy offices per location
0a121eb30a53fd26655e8a218addf798e5c5082f,Manages personnel and facility security programs.,manages personnel and facility security programs
ea7bcf9f272f716af101332500f8203d26620057,"Serves on embassy boards (Housing, Budget, Post Employment and Awards Committees) as required by position and location.",serves on embassy boards  housing  budget  post employment and awards committees  as required by position and location
df31e6523c064ba7ace7a7e8e3fbda76fa1178f1,Conducts recruiting program.,conducts recruiting program
d1d7febfb37ca58c90fb609dd8278173c679ba09,"Develops information sources such as employment agencies, driver’s license and job market lists, high school and college student lists, and separation reports, in securing names of potential prospects for enlistment, commissioning and the Air Force Reserve Officer Training Corps.",develops information sources such as employment agencies  driver s license and job market lists  high school and college student lists  and separation reports  in securing names of potential prospects for enlistment  commissioning and the air force reserve officer training corps
509ae2cf86b32ac28d36b3e29ebd275c4613c5da,Maintains informational records to enable follow-up contacts with prospective enlistees.,maintains informational records to enable follow up contacts with prospective enlistees
33ab7343ff070bbce49052e6d629026a62b54098,Prepares enlistment and commissioning case files on personnel who are enlisting or applying for a commission in the Unites States Air Force.,prepares enlistment and commissioning case files on personnel who are enlisting or applying for a commission in the unites states air force
1e3c6087ec36cb47ace8ea15c8cf906c653a4768,Implements publicity programs.,implements publicity programs
87620667eb687b8b832dc5fbf761df4750fde910,"Plans and coordinates sales promotional projects using media such as direct mail, press, radio, and television presentations.",plans and coordinates sales promotional projects using media such as direct mail  press  radio  and television presentations
af334213520553bf9e169ef83946dbb7eb509562,"Presents Air Force orientations to civic, social, educational and student organizations.",presents air force orientations to civic  social  educational and student organizations
0de7e36591a9b191b593c0faad69b79fc5f2ab78,Distributes advertising and publicity materials to places frequented by persons of military age.,distributes advertising and publicity materials to places frequented by persons of military age
c3c39a4242516a1af908c5fccd2b4d46a6a4cb26,Mails literature to persons of military age to stimulate interest in the Air Force.,mails literature to persons of military age to stimulate interest in the air force
14222903b89b1dda09316f4ab8c973a21f6e5cc2,Conducts community relations programs.,conducts community relations programs
46080f9243de162c4cfea4b96cc67f2308197b35,"Assists and participates in special events such as state and municipal ceremonies, exhibits, fairs, parades, centennials, and sporting events.",assists and participates in special events such as state and municipal ceremonies  exhibits  fairs  parades  centennials  and sporting events
03e859a54d7a1eb71f50b62f474eb2c8c8938be4,Plans for and accompanies groups on tours of military installations.,plans for and accompanies groups on tours of military installations
7565e90057320d1f129140707b721cfe1d45f707,"Participates in community activities such as fund-raising drives, blood donor drives and patriotic holidays.",participates in community activities such as fund raising drives  blood donor drives and patriotic holidays
5a88b544f00f1690c2ff9c704bb383eafda59dbc,"Establishes and maintains contact with high school, college, business, and industry officials to enhance the prestige of the Air Force in the community.",establishes and maintains contact with high school  college  business  and industry officials to enhance the prestige of the air force in the community
df9eb8b5002fd455c11aa659f7acbce089ab8216,Plans and performs recruiting activities.,plans and performs recruiting activities
eb8fa69b09e2d7d36d739e27cf83d6e61dd38ab5,Maintains market data.,maintains market data
8a0b98c5d5528ce356b33f0829634737cd1bebe7,Collects and monitors production reports of recruiting activities.,collects and monitors production reports of recruiting activities
b5357da5581dec9ac30b453572fb6302ea7aa484,Implements plans and procedures to record production flow and reporting.,implements plans and procedures to record production flow and reporting
82c9ac71a34b0bdd465f176da871535614ddf348,Ensures proper distribution and use of advertising and publicity materials.,ensures proper distribution and use of advertising and publicity materials
a11e1cd29b043b5cdc1a1a57a701496e52f39d27,Manages and controls lead resources.,manages and controls lead resources
c083223ab89a1cd093ff65b31d2f8e2f3b18acf3,Provides management assistance in support of all recruiting programs.,provides management assistance in support of all recruiting programs
36e2bd354a41feab29df9224e25026b17dbef9d7,Retrieves and maintains date of enlistment reports and provides analysis to flight chief.,retrieves and maintains date of enlistment reports and provides analysis to flight chief
d04953375796febed203bb76f44025f77cb42297,Assists in policy development and ensures timely implementation.,assists in policy development and ensures timely implementation
a18abceb2c7040c42afa0180fa3f4140b9c2de88,"For RegAF, related duties include Health Professions Recruiter, Line Officer Accessions Recruiter, Military Entrance Processing Station (MEPS) Liaison NCO, Squadron Trainer, Squadron Operation NCO, Special Warfare Recruiter, MEPS Liaison Supervisor, HQ AFRS and Recruiting Group staff and Air Force Recruiting School Schoolhouse Instructor.",for regaf  related duties include health professions recruiter  line officer accessions recruiter  military entrance processing station  meps  liaison nco  squadron trainer  squadron operation nco  special warfare recruiter  meps liaison supervisor  hq afrs and recruiting group staff and air force recruiting school schoolhouse instructor
a85fbf28b11670c5cdf6bcfc1d68e0da518e1104,"For AFR, related duties include In-Service Recruiters (to include In-Service/Line Recruiters), Health Professions Recruiters, Officer Accessions Recruiters, Critical Skills Recruiters, and staff positions graded at E-7.",for afr  related duties include in service recruiters  to include in service line recruiters   health professions recruiters  officer accessions recruiters  critical skills recruiters  and staff positions graded at e 7
157ee0c48776f2a7fbaa59d6239f3492965ba73c,"For ANG, related duties include, Flight Chief, Retention Office Manager, Recruiting and Retention NCOs, Recruiting School Schoolhouse Instructor, In-Service Recruiters, and NGB Statutory Tour positions.",for ang  related duties include  flight chief  retention office manager  recruiting and retention ncos  recruiting school schoolhouse instructor  in service recruiters  and ngb statutory tour positions
a6e14d583e00bb1bba458e55ea0a7201ca6e1618,Plans and conducts recruiter marketing training to include mini-jet training and hands-on television and radio station spots.,plans and conducts recruiter marketing training to include mini jet training and hands on television and radio station spots
dc79cf3a543bf5e13aa861c5b2c8816fe8f6e31e,Conducts training and evaluates enlisted accessions recruiters’ oral and film presentations to target audiences at high school and college campuses.,conducts training and evaluates enlisted accessions recruiters  oral and film presentations to target audiences at high school and college campuses
1e60114391a9101e51d987ed4b9de1814e933fc6,Develops publicity programs.,develops publicity programs
07e0ed424a3334059a3af709cb9a17268455f6e1,Develops community relations programs.,develops community relations programs
0033203e8b67081e351228eb6caf28920ce6bd6a,"For Reg AF, related duties include AFPC/Superintendent Enlisted Accessions Policy, Chief, Enlisted Accessions Policy/Career Field Manger, Air Staff Enlisted Accession Flight Chief, Officer Health Professions Flight Chief, Operation Supervisor, Senior Trainer, HQ AFRS and Recruiting Group Trainer, AFRS Inspector General, HQ AFRS Recruiter Screening Team, Classification, Squadron Superintendent, Group Superintendent, HQ AFRS Superintendent, AFRS Inspector General Superintendent, Air Force Recruiting School Schoolhouse Commandant, and AFPC Accessions Superintendent.",for reg af  related duties include afpc superintendent enlisted accessions policy  chief  enlisted accessions policy career field manger  air staff enlisted accession flight chief  officer health professions flight chief  operation supervisor  senior trainer  hq afrs and recruiting group trainer  afrs inspector general  hq afrs recruiter screening team  classification  squadron superintendent  group superintendent  hq afrs superintendent  afrs inspector general superintendent  air force recruiting school schoolhouse commandant  and afpc accessions superintendent
e549b97b5e749f052f4b6aff1679c28ff263bafb,"For AFR, related duties include Flight Chief, Senior Recruiter, Senior Squadron Trainers, Squadron Superintendents, and staff positions graded at E-8 or E-9.",for afr  related duties include flight chief  senior recruiter  senior squadron trainers  squadron superintendents  and staff positions graded at e 8 or e 9
32ba06531c928b67e2677902d8ea333c47a855fa,"For ANG, related duties, NGB HQ Branch Chiefs, Recruiting and Retention SELs, NGB HQ SELs.",for ang  related duties  ngb hq branch chiefs  recruiting and retention sels  ngb hq sels
159f146e5db05fa055a1e65216146150392f5f7d,Oversees and manages marketing support provided to recruiters.,oversees and manages marketing support provided to recruiters
bbaa76588f94a028f2abf7d58a104c5d987d6945,Plans and conducts recruiter marketing training.,plans and conducts recruiter marketing training
a9571cdbb3892134c13afd481d806bd9dd49c5cc,Conducts training and evaluates enlisted accessions and second-tier recruiters.,conducts training and evaluates enlisted accessions and second tier recruiters
579c6b14d03b7c1cb77696000b844503a7d0e6b2,Manages regional publicity program.,manages regional publicity program
553bd7c421c63b6ad6103661b7f434679e01cdb7,"Supervises and trains enlisted accessions and second-tier recruiters on presentations of Air Force orientations to civic, social, educational and student organizations.",supervises and trains enlisted accessions and second tier recruiters on presentations of air force orientations to civic  social  educational and student organizations
2d12722e782878efb8e690b565aab940b1c89b1f,Manages community relations programs.,manages community relations programs
0487db1871cb6125dd54503e53dc0cd6479d1447,Manages Military Entrance Processing Station (MEPS) liaison production.,manages military entrance processing station  meps  liaison production
d3a18bfddfb04b0bb667a779151d263984743ce4,Oversees recruiting operational matters and interprets recruiting directives for assigned units.,oversees recruiting operational matters and interprets recruiting directives for assigned units
e03f2a7432503847c3aacb6e846768de793b45d2,Supervises recruiting activities.,supervises recruiting activities
b7873107d6bb2726ca9e3a92dbe36f63ce8a2688,"Oversees the recruiting practices, production and training of subordinate recruiting squadrons and recruiting personnel.",oversees the recruiting practices  production and training of subordinate recruiting squadrons and recruiting personnel
a064e25819f972a47f527c2dc883da96f00fbce1,Develops and maintains market data and allocates recruiting goals.,develops and maintains market data and allocates recruiting goals
fafd68c1a1248e2d69a61ef204733f7054cf3b3b,Performs normal and emergency procedures and inspections on MAF equipment.,performs normal and emergency procedures and inspections on maf equipment
7dbf4ba16e16c9f6ebb65fe785dd23428a92c011,"Inspects water treatment systems, power production systems, lighting and temperature controls, and other support systems required for daily operation.",inspects water treatment systems  power production systems  lighting and temperature controls  and other support systems required for daily operation
327bdb67d1bc395939fcd7f286d202a73de944ef,Performs water treatment system and diesel generator tests and adjustments.,performs water treatment system and diesel generator tests and adjustments
d07d8039bae3e79ac5d76c7b563dd2ddf7c153f3,"Performs facility equipment tests, adjustments, and maintenance as directed by base civil engineering and missile maintenance.",performs facility equipment tests  adjustments  and maintenance as directed by base civil engineering and missile maintenance
4ecbea0f92c5a1c9c3f1fe2e1b38759ae45da9eb,Maintains and inspects assigned vehicles.,maintains and inspects assigned vehicles
176102dba4e0d82f1c30477c15e6ebb8690ff702,Operates snow control vehicles.,operates snow control vehicles
e43ad32e36756654a36d164507ef31bbccb510d5,Conducts and reports basic weather observations.,conducts and reports basic weather observations
178850adccdcb2f8fbebd33b66250aa51f69b7a1,Operates land mobile radio systems.,operates land mobile radio systems
e87dd1edc8ffffd5649103c293b1162f97b98e66,Operates and performs maintenance on self-contained breathing apparatuses.,operates and performs maintenance on self contained breathing apparatuses
555eda353994269ba7e3130e918724d43e7b2a5c,2.2. 2.2 Responds to actions as directed.,2 2  2 2 responds to actions as directed
11f1cc98fd90675e31a5e828d0a56c7295dd0343,Assists the missile combat crew to ensure proper operation of the MAF.,assists the missile combat crew to ensure proper operation of the maf
4fb2d2b959b2be498d75d7bfb7019fd36c0c9138,Assists the missile combat crew to correct abnormal situations in the launch-control-equipment building and soft-support building.,assists the missile combat crew to correct abnormal situations in the launch control equipment building and soft support building
fb3cbb503d79912180134d63162a15deebe81a05,Resets circuit breakers and performs equipment-restart and troubleshooting procedures as directed by the crew.,resets circuit breakers and performs equipment restart and troubleshooting procedures as directed by the crew
7e15fca9b8b447dcbdb4af53ef22e88f93727dd9,Represents missile squadron commander in soft support area of MAF.,represents missile squadron commander in soft support area of maf
580ad8017b11c2b9838435079505144549cb39de,Functions as shelter manager for the MAF.,functions as shelter manager for the maf
a28751c1f797c82b3ff903f66e1c282aace67787,May be required to provide emergency medical aid.,may be required to provide emergency medical aid
f7d5d6169e06fbf530c6b7f6c405552f6f46bbb0,Supervises daily activities at MAF.,supervises daily activities at maf
eb0a605a547b1f9f1bfb484b5ce1dbd39c5b6584,Primary escort official for soft support areas and launch control equipment building.,primary escort official for soft support areas and launch control equipment building
62f443f57e0bde412cecffc4bf73633a25a05904,"Issues, receives, and accounts for fuel.",issues  receives  and accounts for fuel
2a051ea0ad086b698abe6a3a0c5a5bdde9df8676,Manifests and acts as ground crew for helicopter operations.,manifests and acts as ground crew for helicopter operations
9ae8f613daaee63f0b021188eac7021f3e2737a6,Performs refuel operations as needed for helicopter support.,performs refuel operations as needed for helicopter support
dfc56ba009d11bf9bd628f92ee85a592bf5bc807,Assigns rooms and issues bedding for assigned and transient personnel.,assigns rooms and issues bedding for assigned and transient personnel
a96b445d59756ab590a64b6423b414ee836eeade,Maintains accountability for supplies and equipment.,maintains accountability for supplies and equipment
27201c15565fed8dbb5510069ae9cd09a31f575e,Functions as area fire warden and safety monitor.,functions as area fire warden and safety monitor
aee9a723b0d7bc56e14385ee6b1948f721ccd452,"Maintains and uses Air Force indexes, publications, and filing systems to maintain referenced accountability.",maintains and uses air force indexes  publications  and filing systems to maintain referenced accountability
d134bd6927ff40f150592212d566406bfb1578ab,Establish and maintain a COMSEC user account.,establish and maintain a comsec user account
1f7585a6d635178daa84ccc638534062ce25b241,"Schedule, administer, document, and conduct COMSEC User Training for wing aircrews.",schedule  administer  document  and conduct comsec user training for wing aircrews
dbf3fba5b0c28d8a945c6199dd34f565afafdc70,"Manage, issue, and maintain COMSEC material according to AFMAN 17-1302-O, (CUI) COMSEC Operations.",manage  issue  and maintain comsec material according to afman 17 1302 o   cui  comsec operations
9db3a11ab453cea7122a0441e6c11375b60b2d86,Perform Cryptographic Access Program (CAP) duties according to AFMAN 17-1302-O (CUI).,perform cryptographic access program  cap  duties according to afman 17 1302 o  cui
c13ccaa8f7f8e9b622076e8e168c6c848f6f14ee,"Brief aircrews on Identification Friend or Foe (IFF) procedures, COMSEC document usage, cryptographic transfer devices, and FLIPs according to AFI 11-244, (CUI) Instructions for Combat Crew Communications.",brief aircrews on identification friend or foe  iff  procedures  comsec document usage  cryptographic transfer devices  and flips according to afi 11 244   cui  instructions for combat crew communications
138a103b57d770e56c15f2cb46e72e85c0f71b54,"Establish, administer, and maintain a Level 1 (and as applicable, Level 2) on-the-job training certification program according to AFI 11-244 (CUI).",establish  administer  and maintain a level 1  and as applicable  level 2  on the job training certification program according to afi 11 244  cui
a37caca0fc2b83070d645aaccdbc6f301707ea5b,"Construct, issue, and retrieve communications kits both in-garrison and deployed for daily sorties, exercises, assessments, and special missions.",construct  issue  and retrieve communications kits both in garrison and deployed for daily sorties  exercises  assessments  and special missions
25e990291ddf3969e98f1c047d6e9fea7b18d220,Establish and maintain FLIP accounts.,establish and maintain flip accounts
c45f321fe313e7c6b489ea9a3fc7d45bf92933ec,Deploy as required in support of Air Expeditionary Force and other operations.,deploy as required in support of air expeditionary force and other operations
a50c9bacef0c8748ba7aa134866b812c3396c1cb,Additional information on duties and responsibilities are located in AFI 11-244 (CUI).,additional information on duties and responsibilities are located in afi 11 244  cui
25146afadd82bd1a4a2ba37dbfb6b3293a49524b,Instructs EPME topics.,instructs epme topics
2877a2997ff79fc7a037109a929af24d7ecd1d74,"Provides curriculum delivery using informal lectures, case studies, teaching interviews, guided discussions, and a variety of other teaching methods.",provides curriculum delivery using informal lectures  case studies  teaching interviews  guided discussions  and a variety of other teaching methods
39899ff65626f5346609ac7e6a4994e564300e06,Coordinates with and incorporates local subject matter experts and class mentors into class schedules to further learning outcomes.,coordinates with and incorporates local subject matter experts and class mentors into class schedules to further learning outcomes
c0e66b4e2c26bcd09694d35e87c9a7d5a0c34089,"Uses computers, software applications, audiovisual equipment, and multi-media tools in support of educational goals.",uses computers  software applications  audiovisual equipment  and multi media tools in support of educational goals
cc9c6eebad635bfaffa54e8c7cf31aeb8f6e6f72,Manages EPME course and activities.,manages epme course and activities
4e20055ca2da405de25a69b525c623f5b9f83862,Manges EPME course and activities.,manges epme course and activities
5608a75ae18b90e5d08938ce6e8f308c89d90971,"Plans and organizes course requirements for education, facilities, space, equipment, visual aids, and supplies.",plans and organizes course requirements for education  facilities  space  equipment  visual aids  and supplies
9b075d234e0a532ace4cbc1520cbbcc801383acf,"Directs student registration, enrollment, and class schedules consistent with learning outcomes, goals and available resources.",directs student registration  enrollment  and class schedules consistent with learning outcomes  goals and available resources
f1209b1edfb28237c541063fe235cd8524045146,Monitors and ensures facilities support educational mission.,monitors and ensures facilities support educational mission
7b14d6219b5bd00100d53f81ed7673030d882277,Directly supervises and guides student progression.,directly supervises and guides student progression
93d7e4fa22497fd2ec897c728b7b1c7ce80ef6f7,Evaluates student performance.,evaluates student performance
6a4160157a90e11799399320afa70328dee36310,"Mentors, counsels, and advises individuals on academic and nonacademic issues impacting student performance and development.",mentors  counsels  and advises individuals on academic and nonacademic issues impacting student performance and development
a02c4ab3bfd765a4391e7e1fe681fac223386bbc,"Completes and maintains instructor qualification training requirements IAW the Community College of the Air Force (CCAF) Policies, Procedures and Guidelines (PPG), the 8T000 CFETP, and Barnes Center for Enlisted Education (BCEE) policy.",completes and maintains instructor qualification training requirements iaw the community college of the air force  ccaf  policies  procedures and guidelines  ppg   the 8t000 cfetp  and barnes center for enlisted education  bcee  policy
bbe9a4b6cdda8a0282a302fb5ce0d092bb5badbe,Reports faculty credentialing information in Faculty Qualifications Tracking Tool (FQTT).,reports faculty credentialing information in faculty qualifications tracking tool  fqtt
b9bbd696100b03e75df572b69b22c88598a0a547,Conducts curriculum in-service trainings on all curriculum materials.,conducts curriculum in service trainings on all curriculum materials
646b1661a4f27f5f04fca9bfd527b839ae603b5a,Identifies areas for improvement withing curriculum and provides feedback to BCEE/A7.,identifies areas for improvement withing curriculum and provides feedback to bcee a7
a93fbd20392e8e19fc3bc91448f45a314dd5e222,Prepares and maintains administrative files and records for students and faculty that are pertinent to EPME matters.,prepares and maintains administrative files and records for students and faculty that are pertinent to epme matters
e23c62989c136fdea4f307bf8e314d1f65759cf4,"Maintains completed school record files for historical review.
3.",maintains completed school record files for historical review  3
457be1949f8185aef483efcb4eb2ee0381342743,"Knowledge is mandatory of: principles, techniques, and methods of instructions; use of visual aids; learning processes; curriculum development; education and training evaluation; and counseling methods and techniques.
3.2.",knowledge is mandatory of  principles  techniques  and methods of instructions  use of visual aids  learning processes  curriculum development  education and training evaluation  and counseling methods and techniques  3 2
b38dd588880b80d8295e16c36c2a612fdab6f2f1,"For entry into this SDI, TSgt-SMSgt must have completed/awarded CCAF degree or civilian equivalent.",for entry into this sdi  tsgt smsgt must have completed awarded ccaf degree or civilian equivalent
334ac6a2edb37be422db3e4b6e234f8317c1ed42,"SSgts must either have a CCAF degree, civilian equivalent, or a minimum of 52 credits towards CCAF degree or civilian equivalent.
3.3.",ssgts must either have a ccaf degree  civilian equivalent  or a minimum of 52 credits towards ccaf degree or civilian equivalent  3 3
81b84e0189015bfcb3f5408a803977be6d558787,"The following training is mandatory as indicated:
3.3.1.",the following training is mandatory as indicated  3 3 1
8e2e4d38d50f13a018813429dfcb8bc640ec4779,"Completion of a certified in-resident PME course at a level equal to or higher than the course in which member is applying prior to reporting for duty.
3.3.2.",completion of a certified in resident pme course at a level equal to or higher than the course in which member is applying prior to reporting for duty  3 3 2
00e0d22439c173ae38ea0b914cbd66102368d400,"For those who will instruct, design, or supervise instruction of PME courses, completion of the Enlisted PME Instructor Course or Air Force approved equivalent course.
3.4.",for those who will instruct  design  or supervise instruction of pme courses  completion of the enlisted pme instructor course or air force approved equivalent course  3 4
13e7a61dc473cda75133133ad4506ff9457908b5,"E-5 through E-8 with 4 or more years from current/projected grade HYT.
3.5.1.2.",e 5 through e 8 with 4 or more years from current projected grade hyt  3 5 1 2
052fbe0c83e3eef4fd81cc28d91674915049cfc0,"Be qualified in an AFSC and possesses an appropriate skill level commensurate with grade.
3.5.1.3.",be qualified in an afsc and possesses an appropriate skill level commensurate with grade  3 5 1 3
0a3fa0ecde34db9efcebbac8f0f3c9eb38c4b82b,"No referral evaluation in the last 3 years.
3.5.1.5.",no referral evaluation in the last 3 years  3 5 1 5
eea97d9d07ce93e011b7ee14ab74da2b571e3ef9,"Must have scored 80 or above on last two fitness tests, or 90 or above on most recent fitness test, no failure on any portion within the last 12 months.",must have scored 80 or above on last two fitness tests  or 90 or above on most recent fitness test  no failure on any portion within the last 12 months
a62244dc185f8e27b8d5af00c1308e54e548ee33,"No current PT exemptions; except deployment and/or pregnancy.
3.5.1.6.",no current pt exemptions  except deployment and or pregnancy  3 5 1 6
543e264bd24ea793df11a40449868260beb2f58e,"Outstanding in appearance, military bearing, professional military image, and conduct both on/off duty.
3.5.1.7.",outstanding in appearance  military bearing  professional military image  and conduct both on off duty  3 5 1 7
254f8f0ad83340845d555ab9c6766b12f6509e97,"No record of disciplinary action that resulted in an Article 15 or Unfavorable Information File for the past three years.
3.5.1.8.",no record of disciplinary action that resulted in an article 15 or unfavorable information file for the past three years  3 5 1 8
993b78348e8e3d5b469411ef3dc3b9c2f8436a10,"Ability to speak clearly, communicate well with others and have superb counseling and briefing skills.
3.5.1.9.",ability to speak clearly  communicate well with others and have superb counseling and briefing skills  3 5 1 9
dbb5ae7c721dd970bc7bfee1d34d5274bd67aa15,"For entry and retention of this SDI the following are mandatory:
3.5.2.1.",for entry and retention of this sdi the following are mandatory  3 5 2 1
fb7817589a1f1d3dd0df1bd6acc24bbbb1ec0966,"No general, special, or summary courts-martial convictions.
3.5.2.2.",no general  special  or summary courts martial convictions  3 5 2 2
1b88c726ebc242a17a32b8e3070db98b04361b3e,"No record of disciplinary action (Letter of Counseling, Letter of Admonishment, Letter of Reprimand, or Article 15) for engaging in an unprofessional or inappropriate relationship as defined in AFI 36-2909, Professional and Unprofessional Relationships or documented failures to exercise sound leadership principals.
3.5.2.3.",no record of disciplinary action  letter of counseling  letter of admonishment  letter of reprimand  or article 15  for engaging in an unprofessional or inappropriate relationship as defined in afi 36 2909  professional and unprofessional relationships or documented failures to exercise sound leadership principals  3 5 2 3
67c874574164f8b2f195e59ab78078aac1da6831,"No convictions by a civilian court except for minor traffic violations.
3.5.2.4.",no convictions by a civilian court except for minor traffic violations  3 5 2 4
e2d9f2568e167033b6f6d45a7ef08a9e3d113fb7,"No military disciplinary/corrective action (LOC, LOA, LOR, or Article 15) for sexual related offenses, drug related offenses, larceny/theft/fraud, assault, domestic/child abuse related offenses or repeat offenders for lesser offenses.
3.5.2.5.",no military disciplinary corrective action  loc  loa  lor  or article 15  for sexual related offenses  drug related offenses  larceny theft fraud  assault  domestic child abuse related offenses or repeat offenders for lesser offenses  3 5 2 5
ddb628541dfbed2ee6968517af48d6bdd82b01e1,No nonjudicial punishment under the Uniform Code.,no nonjudicial punishment under the uniform code
2a1cbb416070af3e0878e25e130f92e3d4aac12f,"Military Justice during EPME tenure.
3.5.2.6.",military justice during epme tenure  3 5 2 6
87bb0ffbdb58376c4372ed7a70ff236b003f1742,"No rating of “not ready now” or a referral evaluation during EPME tenure.
3.5.2.7.",no rating of  not ready now  or a referral evaluation during epme tenure  3 5 2 7
fea78c752c32a5df396026d898a3e9fc71a7c4bb,"No more than one physical fitness assessment under 80 during EPME tenure.
3.5.2.8.",no more than one physical fitness assessment under 80 during epme tenure  3 5 2 8
c8dd6726a26fc9ac6108253a680c670086d07b12,"Commandants recommendation of SDI retention/removal with commander's approval, based on member's ability to perform as an EPME instructor or in a leadership position within the EPME enterprise.
356 DAFECD, 30 Apr 25
3.5.2.9.",commandants recommendation of sdi retention removal with commander s approval  based on member s ability to perform as an epme instructor or in a leadership position within the epme enterprise  356 dafecd  30 apr 25 3 5 2 9
5b707d34841b02a736240a5877c3ed13393c7949,"Must maintain local network access IAW AFI 17-130, Cybersecurity Program Management and AFMAN 17-1301, Computer Security.
4.",must maintain local network access iaw afi 17 130  cybersecurity program management and afman 17 1301  computer security  4
ce2039f5ac8488eb0b8160f848f4b2c3ba44077d,Utilization Note (RegAF only): 4.1.,utilization note  regaf only   4 1
7c8492f290e183b89f0779bd5f99c3fd876e4034,Award of this SDI is only authorized when an airman is filling a funded 8T000 unit manpower document (UMD) authorization.,award of this sdi is only authorized when an airman is filling a funded 8t000 unit manpower document  umd  authorization
1feac9a9399a2e39820ca77c3b51831c40874bbb,"When the member is filling a valid 8T000 UMD authorization, 8T000 is authorized as the awarded (secondary, third or fourth), Control and Duty AFSC.",when the member is filling a valid 8t000 umd authorization  8t000 is authorized as the awarded  secondary  third or fourth   control and duty afsc
508d857d2c4f813df542ea99c7335f18b826fbea,The CAFSC will be updated after the member graduates from the formal school and signs into the new duty position (this is the same time the DAFSC changes).,the cafsc will be updated after the member graduates from the formal school and signs into the new duty position  this is the same time the dafsc changes
d1ae2c35d45f0cb2ed22bf225f835fc989481218,"Once the member is no longer filling a valid 8T000 UMD authorization, 8T000 is no longer authorized as the Control and Duty AFSC but will remain as an awarded (secondary, third or fourth) AFSC IAW AFMAN 36-2100, unless the member is disqualified from the SDI then it will not remain as an awarded AFSC.",once the member is no longer filling a valid 8t000 umd authorization  8t000 is no longer authorized as the control and duty afsc but will remain as an awarded  secondary  third or fourth  afsc iaw afman 36 2100  unless the member is disqualified from the sdi then it will not remain as an awarded afsc
e8f4f0ddc91abc95220b85d65cd9d2ed3ed62b5b,"Further, 8T000 is not authorized for award as the PAFSC when filling a funded 8T000 UMD authorization unless incumbent has no other awarded AFSCs.",further  8t000 is not authorized for award as the pafsc when filling a funded 8t000 umd authorization unless incumbent has no other awarded afscs
53e456224c752221e234357beb91838f9a36fe3b,Airmen performing 8T000 duties but not filling a funded 8T000 UMD authorization will have no change in their awarded and control AFSCs.,airmen performing 8t000 duties but not filling a funded 8t000 umd authorization will have no change in their awarded and control afscs
5fbcf518a4e4a3ada0cc5a101b5c22c45437b373,"Use Outside of Control AFSC.
357 DAFECD, 30 Apr 25",use outside of control afsc  357 dafecd  30 apr 25
08fd0296ff0f04345abb8734426c62733655be04,Monitors entire education program.,monitors entire education program
f969587b23b9f7afccebd1cce69973da43d2560b,"Plans and organizes phases of education, student flow, and class schedules consistent with production goals and available resources.",plans and organizes phases of education  student flow  and class schedules consistent with production goals and available resources
f388d876089c4ae3fffcfeb90669b0c37d214f3b,"Identifies EPME requirements for education, equipment, visual aids and supplies pertaining to curriculum.",identifies epme requirements for education  equipment  visual aids and supplies pertaining to curriculum
49fd9c791b02fab66e3977e88f61ebb3edd5e9e3,Conducts needs analysis.,conducts needs analysis
fd55d7abc2b6a4f90e7e8db698c9aead5108b86d,Develops and executes processes for institutional effectiveness.,develops and executes processes for institutional effectiveness
4f70eaf08e6e251939c3a2853dc2aa9a46a65987,Prepares statistical reports and records about student performance.,prepares statistical reports and records about student performance
6d493808b2d54eea100f4125e2d882246334c75e,Monitors and analyzes assessment data to identify and implement improvement plans.,monitors and analyzes assessment data to identify and implement improvement plans
61a2853f632a5ede4fa11904ff057cbabdd4bd76,Monitor and analyze assessment data to identify and implement improvement plans.,monitor and analyze assessment data to identify and implement improvement plans
60097cf5a59d996471aa6370f6031013e457cc1f,"Aligns self-assessment data across all Barnes Center for Enlisted Education (BCEE) Programs, identifies trends, and suggests enhancements.",aligns self assessment data across all barnes center for enlisted education  bcee  programs  identifies trends  and suggests enhancements
7c21defdbf2212d9f9e3de4053234f809385b5f3,Reviews files and records provided by schoolhouses and academy’s pertinent to EPME matters.,reviews files and records provided by schoolhouses and academy s pertinent to epme matters
